survey_year,survey_month_x,conglomerate_id,dwelling_id,household_id,person_id,geographic_code,geographic_domain_x,geographic_stratum,relationship_household_head,relationship_nucleus_head,sex,age_years,marital_status,glass_of_milk_program,community_kitchen,preschool_breakfast,preschool_lunch,wawa_wasi_cuna_mas_food,no_food_assistance,municipal_food_basket,wawa_wasi_cuna_mas_daycare,wawa_wasi_family_support,family_violence_support_center,juntos_program,pension_65_program,literacy_program,youth_job_training,trabaja_peru_program,beca_18_scholarship,no_social_program,fise_gas_subsidy,cts_withdrawal,afp_withdrawal,educational_materials_program,yanapay_program,orphan_economic_assistance,contigo_social_program,chapter_300_informant_id,person_number,native_language,last_approved_level,last_approved_year,last_approved_grade,last_approved_institution_type,higher_education_career_code,higher_education_institution_code,higher_education_institution_department,can_read_write_spontaneous,can_read_write_card_test,bribery_last_12m,conflict_alimony,conflict_child_custody,conflict_visitation_rights,conflict_eviction,conflict_compensation,conflict_property_division,conflict_domestic_violence,conflict_theft_robbery,conflict_sexual_assault,conflict_other_1,conflict_other_2,shock_job_loss,shock_business_failure,shock_illness_accident,shock_household_head_abandonment,shock_crime_theft,shock_natural_disaster,shock_none,key_table,survey_month_y,geo_code,geographic_domain_y,respondent_id_ch700a,nonfood_aid_recipient_id,social_program_month,benefit_month_start,benefit_year_start,benefit_month_end,benefit_year_end,current_beneficiary,questionnaire_source,quarterly_weight_cpv2007,survey_month_700B1,person_order,respondent_id,geo_code_700B1,geographic_domain_700B1,trust_jne,questionnaire_source_b,survey_month_100,geo_code_100,geographic_domain_100,other_regular_dwelling,facade_plastered,facade_painted,street_public_lighting,dwelling_tenure,loan_buy_dwelling,loan_buy_land,loan_improve_dwelling,loan_build_dwelling,main_water_source,water_is_potable,chlorine_residual_level_recoded,chlorine_residual_level_kit,water_access_daily,water_sample_collector,water_sample_point,toilet_connection_type,lighting_electricity,electricity_service_type,main_cooking_fuel,has_cellphone,has_internet,last_expense_water,last_expense_electricity,last_expense_cellphone,last_expense_internet,water_paid_hh,electricity_paid_hh,cellphone_paid_hh,internet_paid_hh,water_donated_other_hh,electricity_donated_other_hh,cellphone_donated_other_hh,internet_donated_other_hh,total_monthly_expense_paid,total_monthly_expense_donated,total_monthly_expense_self_supply,water_source_recoded,respondent_id_ch200,respondent_id_expenditures,exp_period_start_day,exp_period_start_month,exp_period_start_year,exp_period_end_day,exp_period_end_month,exp_period_end_year,sold_real_estate,sold_household_equipment,respondent_id_ch700_100,respondent_id_ch700a_100,respondent_id_ch800,respondent_id_water_quality,questionnaire_source_100,d_water_paid_hh,d_water_donated_other_hh,d_electricity_paid_hh,d_electricity_donated_other_hh,d_cellphone_paid_hh,d_cellphone_donated_other_hh,d_internet_paid_hh,d_internet_donated_other_hh,i_water_paid_hh,i_electricity_paid_hh,i_cellphone_paid_hh,i_internet_paid_hh,i_water_donated_other_hh,i_electricity_donated_other_hh,i_cellphone_donated_other_hh,i_internet_donated_other_hh,quarterly_weight_cpv2007_100,toilet_type_recoded,nbi1_inadequate_housing,nbi2_overcrowding,nbi3_no_sanitation,nbi4_children_out_school,nbi5_high_economic_dependency
2025,4,16195,154,11,1,70104,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Hombre,51,Conviviente,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,99,99,99.0,9.0,9,,,,9,,9,,,,,,,,,,,,,,,,,,,47010416195154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16195,154,11,2,70104,Lima Metropolitana,De 500 000 a mas habitantes,Esposo(a)/compañero(a),Esposa(o),Mujer,49,Conviviente,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,99,99,99.0,9.0,9,,,,9,,,,,,,,,,,,,,,,,,,,,47010416195154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16195,154,11,3,70104,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Hombre,31,Soltero(a),,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,99,99,99.0,9.0,9,,,,9,,,,,,,,,,,,,,,,,,,,,47010416195154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16195,154,11,4,70104,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Hombre,24,Soltero(a),,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,Castellano,Superior no universitaria completa,3.0,,No estatal,Mecanica Automotriz,Instituto de Educacion Superior Tecnologica (IEST) Escuela Superior Privada De Tecnologia Senati,15.0,,,,,,,,,,,,,,,,,,,,,,47010416195154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,21,11,1,70106,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Mujer,27,Conviviente,Pase,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,1.0,1.0,Castellano,Superior universitaria completa,5.0,,No estatal,Administracion,Universidad Particular del Norte,13.0,,,No,No,No,No,No,No,No,No,No,No,No,No,Pase,Pase,Pase,Pase,Pase,Pase,Ninguno,4701061620421,4.0,70106.0,lima metropolitana,1.0,1.0,retiro afp,10.0,2022.0,10.0,2022.0,0.0,cuestionario en tablet,2058.2971293001874,4.0,4.0,4.0,70106.0,lima metropolitana,suficiente,cuestionario en tablet,4.0,70106.0,lima metropolitana,si,no esta tarrajeada,sin pintar,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,inadecuada dosificacion de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),0.200000002980232,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,40,100,85,50,0,0,0,0,300,0,0,"red publica, dentro de la vivienda",1,1,25,3,2025,8,4,2025,no,no,1,1,1,1,cuestionario en tablet,24,0,59,0,60,0,35,0,24,59,60,35,0,0,0,0,1817.75471301807,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,4,16204,21,11,2,70106,Lima Metropolitana,De 500 000 a mas habitantes,Esposo(a)/compañero(a),Esposa(o),Hombre,27,Conviviente,Pase,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,2.0,2.0,Castellano,Superior universitaria completa,5.0,,No estatal,Contabilidad y Auditoria,Universidad Particular del Norte,13.0,,,,,,,,,,,,,,,,,,,,,,4701061620421,4.0,70106.0,lima metropolitana,1.0,1.0,retiro afp,10.0,2022.0,10.0,2022.0,0.0,cuestionario en tablet,2058.2971293001874,4.0,4.0,4.0,70106.0,lima metropolitana,suficiente,cuestionario en tablet,4.0,70106.0,lima metropolitana,si,no esta tarrajeada,sin pintar,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,inadecuada dosificacion de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),0.200000002980232,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,40,100,85,50,0,0,0,0,300,0,0,"red publica, dentro de la vivienda",1,1,25,3,2025,8,4,2025,no,no,1,1,1,1,cuestionario en tablet,24,0,59,0,60,0,35,0,24,59,60,35,0,0,0,0,1817.75471301807,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,4,16204,21,11,3,70106,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Mujer,0, ,Pase,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701061620421,4.0,70106.0,lima metropolitana,1.0,1.0,retiro afp,10.0,2022.0,10.0,2022.0,0.0,cuestionario en tablet,2058.2971293001874,4.0,4.0,4.0,70106.0,lima metropolitana,suficiente,cuestionario en tablet,4.0,70106.0,lima metropolitana,si,no esta tarrajeada,sin pintar,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,inadecuada dosificacion de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),0.200000002980232,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,40,100,85,50,0,0,0,0,300,0,0,"red publica, dentro de la vivienda",1,1,25,3,2025,8,4,2025,no,no,1,1,1,1,cuestionario en tablet,24,0,59,0,60,0,35,0,24,59,60,35,0,0,0,0,1817.75471301807,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,4,16204,21,11,4,70106,Lima Metropolitana,De 500 000 a mas habitantes,Hermano(a),11,Mujer,18,Soltero(a),Pase,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,4.0,4.0,Castellano,Secundaria completa,5.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,4701061620421,4.0,70106.0,lima metropolitana,1.0,1.0,retiro afp,10.0,2022.0,10.0,2022.0,0.0,cuestionario en tablet,2058.2971293001874,4.0,4.0,4.0,70106.0,lima metropolitana,suficiente,cuestionario en tablet,4.0,70106.0,lima metropolitana,si,no esta tarrajeada,sin pintar,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,inadecuada dosificacion de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),0.200000002980232,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,40,100,85,50,0,0,0,0,300,0,0,"red publica, dentro de la vivienda",1,1,25,3,2025,8,4,2025,no,no,1,1,1,1,cuestionario en tablet,24,0,59,0,60,0,35,0,24,59,60,35,0,0,0,0,1817.75471301807,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,4,16204,21,11,5,70106,Lima Metropolitana,De 500 000 a mas habitantes,Hermano(a),11,Hombre,16,Soltero(a),Pase,Comedor popular (incluye club de madres),Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retio AFP,Pase,Pase,Pase,Pase,5.0,5.0,Castellano,Secundaria incompleta,3.0,,No estatal,,,,,,,,,,,,,,,,,,,,,,,,,4701061620421,4.0,70106.0,lima metropolitana,1.0,1.0,retiro afp,10.0,2022.0,10.0,2022.0,0.0,cuestionario en tablet,2058.2971293001874,4.0,4.0,4.0,70106.0,lima metropolitana,suficiente,cuestionario en tablet,4.0,70106.0,lima metropolitana,si,no esta tarrajeada,sin pintar,poste alumbrado publico,"propia, por invasion",no,no,no,no,"red publica, dentro de la vivienda",si,inadecuada dosificacion de cloro (de 0.1 mg/lt a menos de 0.5 mg/lt),0.200000002980232,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,40,100,85,50,0,0,0,0,300,0,0,"red publica, dentro de la vivienda",1,1,25,3,2025,8,4,2025,no,no,1,1,1,1,cuestionario en tablet,24,0,59,0,60,0,35,0,24,59,60,35,0,0,0,0,1817.75471301807,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,4,16204,52,11,1,70106,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Hombre,51,Casado(a),Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,2.0,1.0,Castellano,Secundaria completa,5.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,4701061620452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,52,11,2,70106,Lima Metropolitana,De 500 000 a mas habitantes,Esposo(a)/compañero(a),Esposa(o),Mujer,43,Casado(a),Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,2.0,2.0,Castellano,Secundaria completa,5.0,,Estatal,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Pase,Pase,Pase,Pase,"Hecho delicitivo (robo, asalto, etc.)",Pase,Pase,4701061620452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,52,11,3,70106,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Hombre,18,Soltero(a),Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,3.0,3.0,Castellano,Secundaria completa,5.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,4701061620452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,52,11,4,70106,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Mujer,12,Soltero(a),Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,2.0,4.0,Castellano,Primaria completa,0.0,6.0,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,4701061620452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,52,11,5,70106,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Jefe/jefa de hogar,Hombre,23,Conviviente,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,6.0,5.0,Castellano,Secundaria incompleta,2.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,4701061620452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,52,11,6,70106,Lima Metropolitana,De 500 000 a mas habitantes,Yerno/Nuera,Esposa(o),Mujer,18,Conviviente,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,0.0,6.0,99,99,99.0,9.0,9,,,,9,,,,,,,,,,,,,,,,,,,,,4701061620452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,52,11,7,70106,Lima Metropolitana,De 500 000 a mas habitantes,Nieto(a),Hijo(a),Mujer,3, ,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,6.0,7.0,Castellano,Educacion inicial,0.0,,Estatal,,,,No,,,,,,,,,,,,,,,,,,,,,4701061620452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,52,11,8,70106,Lima Metropolitana,De 500 000 a mas habitantes,Nieto(a),Hijo(a),Hombre,1, ,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701061620452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,70,11,1,70106,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Mujer,46,Conviviente,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,1.0,1.0,Castellano,Secundaria incompleta,3.0,,Estatal,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Pase,Pase,Pase,Pase,Pase,Pase,Ninguno,4701061620470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,70,11,2,70106,Lima Metropolitana,De 500 000 a mas habitantes,Esposo(a)/compañero(a),Esposa(o),Hombre,45,Conviviente,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,1.0,2.0,Castellano,Secundaria completa,5.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,4701061620470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,70,11,3,70106,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Hombre,20,Soltero(a),Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,3.0,3.0,Castellano,Superior no universitaria Incompleta,3.0,,No estatal,NO ESPECIFICADO,Instituto de Educacion Superior Tecnologica (IEST) Escuela Superior Privada De Tecnologia Senati,15.0,,,,,,,,,,,,,,,,,,,,,,4701061620470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,70,11,4,70106,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Jefe/jefa de hogar,Hombre,29,Separado(a),Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,4.0,4.0,Castellano,Superior no universitaria Incompleta,1.0,,No estatal,Mecanica de Mantenimiento,Instituto de Educacion Superior Tecnologica (IEST) Escuela Superior Privada De Tecnologia Senati,15.0,,,,,,,,,,,,,,,,,,,,,,4701061620470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,70,11,5,70106,Lima Metropolitana,De 500 000 a mas habitantes,Nieto(a),Hijo(a),Hombre,6, ,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,4.0,5.0,Castellano,Educacion inicial,3.0,,Estatal,,,,No,,,,,,,,,,,,,,,,,,,,,4701061620470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,87,11,1,70106,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Mujer,69,Divorciado(a),Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Pase,Pase,Pase,1.0,1.0,Castellano,Secundaria incompleta,2.0,,Estatal,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Pase,Pase,Pase,Pase,Pase,Pase,Pase,4701061620487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16204,103,11,1,70106,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Hombre,49,Viudo(a),Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Prog. de Apoyo Directo a los mas Pobres - JUNTOS,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retiro CTS,Retio AFP,Pase,Pase,Pase,Pase,1.0,1.0,Castellano,Secundaria completa,5.0,,Estatal,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Pase,Pase,Pase,Pase,Pase,Pase,Pase,47010616204103,4.0,70106.0,lima metropolitana,1.0,1.0,retiro cts,1.0,2025.0,1.0,2025.0,0.0,cuestionario en tablet,1655.414401255235,4.0,2.0,2.0,70106.0,lima metropolitana,nada,cuestionario en tablet,4.0,70106.0,lima metropolitana,si,no esta tarrajeada,sin pintar,poste alumbrado publico,"propia, totalmente pagada",no,no,no,no,"red publica, dentro de la vivienda",si,seguro (mayor o igual a 0.5 mg/lt),1.39999997615814,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,23,30,79,0,0,0,0,0,157,0,0,"red publica, dentro de la vivienda",1,2,27,3,2025,10,4,2025,no,no,1,1,1,1,cuestionario en tablet,14,0,18,0,55,0,0,0,14,18,55,0,0,0,0,0,1817.75471301807,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,4,16204,103,11,2,70106,Lima Metropolitana,De 500 000 a mas habitantes,Hermano(a),11,Mujer,55,Separado(a),Pase,Pase,Pase,Pase,Pase,No recibio,Pase,Pase,Pase,Pase,Prog. de Apoyo Directo a los mas Pobres - JUNTOS,Pase,Pase,Pase,Pase,Pase,Pase,Pase,Retiro CTS,Retio AFP,Pase,Pase,Pase,Pase,2.0,2.0,Castellano,Secundaria incompleta,4.0,,Estatal,,,,,,,,,,,,,,,,,,,,,,,,,47010616204103,4.0,70106.0,lima metropolitana,1.0,1.0,retiro cts,1.0,2025.0,1.0,2025.0,0.0,cuestionario en tablet,1655.414401255235,4.0,2.0,2.0,70106.0,lima metropolitana,nada,cuestionario en tablet,4.0,70106.0,lima metropolitana,si,no esta tarrajeada,sin pintar,poste alumbrado publico,"propia, totalmente pagada",no,no,no,no,"red publica, dentro de la vivienda",si,seguro (mayor o igual a 0.5 mg/lt),1.39999997615814,si,el informante,grifo o caño,red publica de desague dentro de la vivienda,electricidad,con medidor de uso exclusivo para la vivienda,gas natural (sistema de tuberias),telefono celular,conexion a internet(fijo/movil),agua,electricidad,celular,internet,23,30,79,0,0,0,0,0,157,0,0,"red publica, dentro de la vivienda",1,2,27,3,2025,10,4,2025,no,no,1,1,1,1,cuestionario en tablet,14,0,18,0,55,0,0,0,14,18,55,0,0,0,0,0,1817.75471301807,red pública de desagüe dentro de la vivienda,vivienda adecuada,vivienda sin hacinamiento,hogares con vivienda con servicios higienicos,hogares con niños que asisten a la escuela,hogares sin alta dependencia economica
2025,4,16208,277,11,1,70101,Lima Metropolitana,De 500 000 a mas habitantes,Jefe/Jefa,Jefe/jefa de hogar,Mujer,35,Casado(a),,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Castellano,Superior universitaria completa,5.0,,No estatal,Enfermeria,Universidad Catolica de Santa Maria,4.0,,,9,,,,,,,,,,,,,,,,,,,47010116208277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16208,277,11,2,70101,Lima Metropolitana,De 500 000 a mas habitantes,Esposo(a)/compañero(a),Esposa(o),Hombre,37,Casado(a),,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,Castellano,Superior universitaria completa,5.0,,No estatal,Ingenieria de Sistemas,Universidad Catolica de Santa Maria,4.0,,,,,,,,,,,,,,,,,,,,,,47010116208277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,4,16208,277,11,3,70101,Lima Metropolitana,De 500 000 a mas habitantes,Hijo(a)/Hijastro(a),Hijo(a),Mujer,6, ,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,Castellano,Primaria incompleta,0.0,1.0,No estatal,,,,Si,,,,,,,,,,,,,,,,,,,,,47010116208277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
